,구분,에볼라바이러스병,마버그열,라싸열,크리미안콩고출혈열,남아메리카출혈열,리프트밸리열,두창,페스트,탄저,보툴리눔독소증,야토병,신종감염병증후군,중증급성호흡기증후군(SARS),중동호흡기증후군(MERS),동물인플루엔자 인체감염증,신종인플루엔자,디프테리아,수두,홍역,콜레라,장티푸스,파라티푸스,세균성이질,장출혈성대장균감염증,A형간염,백일해,유행성이하선염,풍진(2018년이전),풍진(선천성),풍진(후천성),폴리오,수막구균 감염증,b형헤모필루스인플루엔자,폐렴구균 감염증,한센병,성홍열,반코마이신내성황색포도알균(VRSA) 감염증,카바페넴내성장내세균속균종(CRE) 감염증,E형간염,파상풍,B형간염,일본뇌염,C형간염,말라리아,레지오넬라증,비브리오패혈증,발진티푸스,발진열,쯔쯔가무시증,렙토스피라증,브루셀라증,공수병,신증후군출혈열,크로이츠펠트-야콥병(CJD) 및 변종크로이츠펠트-야콥병(vCJD),황열,뎅기열,큐열,웨스트나일열,라임병,진드기매개뇌염,유비저,치쿤구니야열,중증열성혈소판감소증후군(SFTS),지카바이러스감염증
44,경기시흥시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.918749999999996,0.0203125,0.0,0.028125,0.021562500000000002,0.0409375,0.0415625,2.4803125000000015,0.0425,4.850312499999999,0.0,0.0,0.006875,0.0,0.0,0.0,0.09750000000000003,0.0,2.0615625,0.0,0.0,0.006875,0.0,0.12531250000000002,0.0,2.36625,0.09781250000000001,0.0553125,0.0071875,0.0,0.006875,0.25375,0.0140625,0.0,0.0,0.0284375,0.006875,0.0,0.0275,0.006875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,경기안산시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,경기안산시 단원구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.239062499999998,0.133125,0.0,0.020625,0.0103125,0.0515625,0.020625,2.6625000000000005,0.0721875,2.8350000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.020625,0.0,1.3106249999999995,0.0,0.0,0.030625,0.0,0.10281250000000001,0.0103125,2.7637500000000004,0.10250000000000001,0.09250000000000001,0.0103125,0.0,0.0,0.37906249999999997,0.0,0.0,0.0,0.0309375,0.0103125,0.0,0.04125,0.0,0.0,0.0,0.0,0.0,0.0,0.0103125,0.0
47,경기안산시 상록구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.623437499999998,0.07125,0.0,0.0,0.018125,0.017812500000000002,0.9540625,2.4125,0.053125000000000006,2.9081249999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.044375,0.0,1.0225,0.0,0.0,0.0,0.0,0.10625,0.0,1.7590625000000002,0.045000000000000005,0.0715625,0.0,0.0,0.0,0.33124999999999993,0.0,0.0,0.0,0.00875,0.00875,0.0,0.026250000000000002,0.017812500000000002,0.0,0.0,0.0,0.0,0.0,0.00875,0.0
48,경기안성시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63125,0.0,0.0,0.016875,0.0,0.0,0.050625,1.9415625,0.068125,1.9071875000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.068125,0.0,1.4478125000000002,0.0,0.0,0.0,0.0,0.085,0.03375,2.265625000000001,0.050937500000000004,0.03375,0.0,0.0,0.0,0.51125,0.051250000000000004,0.0,0.0,0.1365625,0.016875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016875,0.0340625,0.0
49,경기안양시 동안구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.090625000000003,0.048125,0.0,0.0,0.0096875,0.0096875,0.0096875,1.4637499999999999,0.0765625,1.6271874999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0759375,0.0,1.7831249999999998,0.0,0.0,0.0,0.0,0.0384375,0.0,0.7762499999999999,0.0,0.08625000000000001,0.019375,0.0,0.0,0.18156249999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0859375,0.009375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,경기안양시 만안구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5125,0.025,0.0,0.0246875,0.0,0.0125,0.0,1.7331250000000002,0.08656249999999999,2.1346875,0.0,0.0,0.0,0.0,0.0,0.0,0.0990625,0.0,1.1568749999999999,0.0,0.0,0.0125,0.0,0.049687499999999996,0.0,1.3118750000000001,0.111875,0.09937499999999999,0.0,0.0,0.0,0.260625,0.0125,0.0,0.0,0.0,0.0125,0.0,0.0628125,0.037500000000000006,0.0,0.0121875,0.0,0.0,0.0,0.0125,0.0
51,경기양주군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,경기양주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.031875,0.0,0.0,0.04375,0.014375,0.014375,0.02875,1.3556249999999994,0.029375,2.814687499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.21749999999999997,0.0,1.7384374999999992,0.0,0.0,0.014375,0.0,0.0434375,0.0,1.3099999999999998,1.0806250000000002,0.057812499999999996,0.0,0.0,0.0,0.2603125,0.057499999999999996,0.0,0.0,0.0578125,0.014375,0.0,0.014375,0.0146875,0.0,0.0,0.0,0.0,0.0,0.0440625,0.0
53,경기양평군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.116249999999999,0.0,0.0,0.026875,0.05375,0.0,0.026875,1.1024999999999998,0.0,3.610937500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,1.8325,0.0,0.0,0.0,0.026875,0.10781249999999999,0.0,1.3487499999999997,0.08125,0.0540625,0.0,0.0,0.0,0.10875,0.0,0.0,0.0,0.0271875,0.026875,0.0,0.0540625,0.0,0.0,0.0,0.0,0.0,0.0,0.18906250000000002,0.0
54,경기여주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.029062499999997,0.0278125,0.0,0.0,0.028125,0.0,0.028125,1.7943749999999996,0.0278125,3.1396875,0.0,0.0,0.0,0.0,0.0,0.0,0.111875,0.0,0.614375,0.0,0.0,0.0,0.0,0.0834375,0.0,1.6549999999999998,0.0278125,0.028125,0.0,0.0,0.0,0.1121875,0.0559375,0.0,0.0,0.0,0.0278125,0.0,0.0,0.0,0.0,0.0,0.0,0.028125,0.0,0.0559375,0.0
55,경기연천군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.754374999999999,0.0,0.0,0.0,0.0,0.070625,0.0,0.7037499999999999,0.209375,1.8893749999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.070625,0.0,3.1265625000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.5424999999999993,1.825,0.0,0.0,0.0,0.0,0.56,0.069375,0.0,0.0,0.56125,0.14,0.0,0.069375,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.0
56,경기오산시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.259374999999995,0.0,0.0,0.0284375,0.0140625,0.014375,0.0140625,1.5446875000000007,0.1146875,2.9606250000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,1.389687500000001,0.0,0.0,0.0140625,0.0,0.028125,0.0140625,1.6178125000000003,0.0140625,0.0703125,0.0,0.0,0.0,0.1134375,0.0,0.0,0.0,0.0140625,0.0,0.0,0.0140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,경기용인시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,경기용인시 기흥구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.356875000000002,0.0071875,0.0,0.029375,0.0,0.0440625,0.0071875,1.2259374999999995,0.26593750000000005,3.3271874999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0665625,0.0,2.97,0.0,0.0,0.0071875,0.0,0.0296875,0.0071875,0.9315625000000002,0.021875,0.03625,0.0,0.0,0.0,0.13843750000000002,0.0,0.0,0.0,0.0071875,0.0071875,0.0,0.021875,0.0071875,0.0,0.0,0.0,0.0,0.0,0.0075,0.0
59,경기용인시 수지구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.264375,0.0,0.0,0.016875,0.0,0.0175,0.0340625,1.1003125,0.0171875,4.317499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.12875000000000003,0.0,2.555624999999999,0.0,0.0,0.0,0.0,0.0346875,0.00875,0.5003124999999999,0.034375,0.0421875,0.0,0.0,0.0,0.052500000000000005,0.0,0.0,0.0,0.0,0.00875,0.0,0.025625000000000002,0.0,0.0,0.0084375,0.0,0.0,0.0,0.0171875,0.0
60,경기용인시 처인구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0884375,0.0,0.0,0.02625,0.0125,0.0125,0.025625000000000002,1.3790625,0.0,3.2912499999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.10281249999999999,0.0,0.9987499999999998,0.0,0.0,0.0,0.0,0.038125000000000006,0.0,1.4774999999999996,0.05,0.075625,0.0,0.0,0.0,0.3190625000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.063125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0125,0.0
61,경기의왕시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.178749999999997,0.0,0.0,0.0,0.0,0.0196875,0.0,1.5087500000000005,0.0,2.7412500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1.6640625000000007,0.0,0.0,0.0,0.0,0.059062500000000004,0.0,1.1184375,0.0203125,0.039375,0.0,0.0,0.0,0.2215625,0.0,0.0,0.0,0.0,0.0,0.0,0.0196875,0.059062500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,경기의정부시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.721874999999997,0.0346875,0.0,0.014375,0.0071875,0.006875,0.041875,1.1903124999999999,0.0278125,2.5709375000000003,0.0,0.0,0.0,0.0,0.006875,0.0,0.09031250000000003,0.0,1.9987500000000002,0.0,0.0,0.006875,0.0,0.08406250000000003,0.0,1.173125,0.0840625,0.0484375,0.0,0.0,0.0,0.11906250000000002,0.0140625,0.0,0.0,0.028125,0.006875,0.0,0.0275,0.006875,0.0,0.006875,0.0,0.0,0.0,0.01375,0.0
63,경기이천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.901562499999997,0.0146875,0.0,0.0146875,0.0146875,0.0,0.0,1.9649999999999996,0.0,3.6437500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.08812499999999998,0.0,0.7896874999999997,0.0,0.0,0.0,0.0,0.0146875,0.0146875,1.1096874999999995,0.0440625,0.073125,0.0,0.0,0.0,0.40875,0.0,0.0,0.0,0.0146875,0.0146875,0.0,0.0146875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,경기파주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.241250000000008,0.006875,0.0,0.020625,0.006875,0.06906250000000001,0.0,2.257187499999999,0.0825,2.0974999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.10343750000000002,0.0,2.020625,0.0,0.0,0.01375,0.0,0.0621875,0.0,0.8684375,1.4150000000000003,0.10312500000000004,0.0,0.0,0.0,0.17343750000000002,0.020625,0.0,0.0,0.09718750000000002,0.0,0.0,0.0484375,0.006875,0.0,0.0,0.0,0.0,0.006875,0.0484375,0.0
65,경기평택시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0990625,0.0,0.0,0.025,0.0125,0.0253125,0.025,1.911875,0.018750000000000003,3.4490625,0.0,0.0,0.0,0.0,0.0,0.0,0.0503125,0.0,1.8790625000000003,0.0,0.0,0.0,0.00625,0.049999999999999996,0.00625,1.9637499999999997,0.03125,0.03125,0.018750000000000003,0.0,0.00625,0.36062499999999986,0.0,0.00625,0.0,0.0375,0.0,0.0,0.025,0.0125,0.0,0.0125,0.0,0.0,0.0,0.018750000000000003,0.0
66,경기포천군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,경기포천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0578125,0.0209375,0.0,0.020625,0.020625,0.020625,0.1046875,1.1071875000000002,0.0625,1.9318750000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.229375,0.0,1.0981250000000005,0.0,0.0,0.0,0.0,0.04125,0.0,1.3496875000000006,0.4353125,0.083125,0.0,0.0,0.0,0.27,0.0828125,0.0,0.0,0.186875,0.020625,0.0,0.06281250000000001,0.0209375,0.0,0.0,0.0,0.0,0.0,0.2503125,0.0
68,경기하남시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.746250000000003,0.0,0.0,0.0,0.0,0.011875,0.0,1.3650000000000004,0.0384375,2.67375,0.0,0.0,0.0,0.0,0.0,0.0,0.011875,0.0,1.6775000000000004,0.0,0.0,0.0,0.0,0.0475,0.0,0.6168750000000002,0.06218749999999999,0.095,0.011875,0.0,0.0,0.09875,0.0,0.0,0.0,0.0365625,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.048437499999999994,0.0
69,경기화성시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.198124999999997,0.0125,0.0,0.016875,0.00875,0.0040625,0.0278125,1.6918750000000002,0.0209375,3.6050000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.08625,0.0,1.9084374999999996,0.0,0.0,0.0,0.0121875,0.0415625,0.0,1.0184375000000003,0.0415625,0.033125,0.004375,0.0,0.0084375,0.7153125,0.0203125,0.0,0.0,0.038125000000000006,0.0084375,0.0,0.036250000000000004,0.012812500000000001,0.0,0.0,0.0,0.0,0.0,0.0084375,0.0
70,경남거제시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.466875,0.0125,0.0,0.025,0.0625,0.0,0.0125,0.3375000000000001,0.36031250000000004,4.402499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,2.6271875,0.0,0.0,0.0,0.0125,0.025,0.0,1.6493750000000003,0.06218749999999999,0.07468749999999999,0.025,0.0,0.0,2.9268750000000003,0.0125,0.0,0.0,0.075,0.0125,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0
71,경남거창군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.013750000000003,0.0,0.0,0.15031250000000002,0.0,0.0,0.1,0.3496875,0.199375,4.455,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.549375,0.0,0.0,0.0,0.0,0.05,0.0,5.2574999999999985,0.0,0.0,0.0,0.0,0.0,5.0546875,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.19968750000000002,0.0
72,경남고성군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.664687499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.2953125,0.11625,1.8234374999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0528125,0.0,0.0,0.0,0.0,0.1175,0.0,3.585000000000001,0.0,0.0,0.0,0.0,0.0,4.869687500000001,0.2340625,0.0,0.0,0.059375,0.0,0.0,0.058125,0.059375,0.0,0.059375,0.0,0.0,0.0,0.1175,0.0
73,경남김해시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.338125,0.0234375,0.0,0.0353125,0.011875,0.0296875,0.0234375,0.3562499999999999,0.5103124999999998,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.035625,0.0,1.753125,0.0,0.0,0.0,0.0,0.0653125,0.0,2.4231249999999998,0.0296875,0.011875,0.0,0.0,0.0059375,1.2925,0.0059375,0.0,0.0,0.0234375,0.0059375,0.0,0.0296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0059375,0.0
74,경남남해군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.271562499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3549999999999999,1.2709374999999998,1.7018750000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.14125,0.0,0.5665625,0.0,0.0,0.07125,0.0,0.070625,0.0,11.513125,0.0,0.0,0.0,0.0,0.0,2.9053125,0.07125,0.0,0.0,0.07125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07125,0.0
75,경남마산시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,경남밀양시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.378437499999997,0.0,0.0,0.0,0.029375,0.0290625,0.0,0.4106249999999999,0.1746875,1.9896875000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0871875,0.0,0.29187499999999994,0.0,0.0,0.0,0.0,0.2346875,0.0,3.1428125000000002,0.0,0.0,0.0,0.0,0.0,1.1412499999999999,0.029375,0.0,0.0,0.0584375,0.0,0.0,0.0,0.14687499999999998,0.0,0.0,0.0,0.0,0.0,0.029375,0.0
77,경남사천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.090624999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.110625,0.3296875,2.5615624999999995,0.0,0.0,0.0,0.0,0.0278125,0.0,0.16624999999999998,0.0,1.046875,0.0,0.0,0.0,0.0,0.0275,0.0,3.3653125000000004,0.055625,0.0,0.055625,0.0,0.0,1.95125,0.0,0.0,0.0,0.0278125,0.0,0.0,0.0553125,0.0,0.0,0.0,0.0,0.0,0.0,0.0828125,0.0
78,경남산청군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.526562499999999,0.0,0.0,0.0865625,0.0875,0.0,0.0,0.4375,0.348125,1.9118749999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.26156250000000003,0.0,0.26156250000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.617187499999999,0.0,0.173125,0.0875,0.0,0.0,5.3071875,0.0875,0.0,0.0,0.2596875,0.0875,0.0,0.0,0.0865625,0.0,0.0,0.0,0.0,0.0,0.34906249999999994,0.0
79,경남양산시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.367187500000002,0.0,0.0,0.0453125,0.0090625,0.0090625,0.045,0.394375,0.580625,2.925625,0.0,0.0,0.0,0.0,0.0,0.0,0.018125,0.0,1.2893749999999997,0.0,0.0,0.0,0.0,0.0903125,0.0090625,1.8534374999999996,0.018125,0.018125,0.0,0.0,0.0,0.7484374999999998,0.0090625,0.0,0.0,0.0090625,0.0090625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453125,0.0
80,경남의령군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,0.0,0.0,0.0,0.0,0.0,0.1140625,0.7940624999999999,0.1140625,0.676875,0.0,0.0,0.0,0.0,0.0,0.0,0.228125,0.0,1.1321875,0.0,0.0,0.0,0.0,0.228125,0.0,2.7234375,0.1125,0.0,0.0,0.0,0.0,5.330625000000001,0.0,0.0,0.0,0.340625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1140625,0.0
81,경남진주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.546562499999993,0.0,0.0,0.0453125,0.0,0.0,0.0815625,0.40687499999999993,0.37937499999999985,6.3031250000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.10875,0.0,1.2990624999999993,0.0,0.0,0.0,0.0,0.054375,0.0,2.3253125,0.027187499999999996,0.0815625,0.018125,0.0,0.0,2.0662499999999993,0.0634375,0.0,0.0,0.027187499999999996,0.018125,0.0,0.0,0.018125,0.0,0.0090625,0.0,0.0,0.0,0.10875,0.0090625
82,경남진해시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,경남창녕군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.123437500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.4453125,0.4425,0.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0490625,0.0,1.1793750000000003,0.0,0.0,0.0,0.0496875,0.1484375,0.0,3.059687500000001,0.0,0.0496875,0.0496875,0.0,0.0,3.5425000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496875,0.0
84,경남창원시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,경남창원시 마산합포구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.880312500000004,0.0,0.0,0.035,0.0,0.0,0.035,0.2953125000000001,0.104375,2.0646875000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.17312500000000003,0.0171875,1.9240625000000002,0.0,0.0,0.0,0.0175,0.06968750000000001,0.0,2.26125,0.0171875,0.0175,0.0175,0.0,0.0,1.5956249999999996,0.0346875,0.0,0.0,0.0346875,0.0171875,0.0,0.0175,0.0175,0.0,0.0,0.0,0.0,0.0,0.0346875,0.0
86,경남창원시 마산회원구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1325,0.031875,0.0,0.03125,0.0,0.0,0.0159375,0.1746875,0.26968749999999997,2.731250000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.15781249999999997,0.0,2.2065625000000004,0.0,0.0,0.0,0.0,0.0315625,0.0,2.3006250000000006,0.0315625,0.031875,0.0159375,0.0,0.015625,1.1946875,0.0,0.0,0.0,0.09468749999999998,0.0,0.0,0.0159375,0.015625,0.0,0.0,0.0,0.0,0.0,0.015625,0.0
87,경남창원시 성산구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.473749999999999,0.0,0.0,0.0140625,0.0140625,0.028125,0.0140625,0.36281249999999987,0.09687500000000002,2.6453125000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0559375,0.0,1.3690625000000007,0.0,0.0,0.0,0.0,0.0278125,0.0,0.9846875000000002,0.01375,0.0,0.0,0.0,0.0,0.5671875,0.0,0.0,0.0,0.0140625,0.0,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0,0.01375,0.0
